codigo	descricao	unidade_medida	cpc	codigo_secao	codigo_divisao	codigo_grupo	codigo_classe	codigo_subclasse	id	offset	item_filename
5720	Manutenção de Aparelho de Raio - X (exceto os de uso Médico-Hospitalar)                                                 	UN	1661	1	16	166	1661		5720	500	servicos.servicos
5738	Manutenção em Processadora de Raio - X                                                                                  	UN	8735	8	87	873	8735		5738	500	servicos.servicos
5746	Manutenção em Aparelho de Ultra - Som                                                                                   	UN	8735	8	87	873	8735		5746	500	servicos.servicos
5754	Manutenção em Aparelho de Ondas - Curtas                                                                                	UN	8735	8	87	873	8735		5754	500	servicos.servicos
5762	Manutenção em Aparelho Eletroestimulador                                                                                	UN	8735	8	87	873	8735		5762	500	servicos.servicos
5770	Manutenção em Aparelho de Microondas                                                                                    	UN	8735	8	87	873	8735		5770	500	servicos.servicos
5789	Instalação/ Manutenção de Vidro Temperado/  Laminado/CristalAcrílico /Em Porta / Janela / Box                           	UN	5471	5	54	547	5471		5789	500	servicos.servicos
5797	Manutenção em Equipamentos de Consultório Odontológico                                                                  	UN	8735	8	87	873	8735		5797	500	servicos.servicos
5800	Instalação / Manutenção Vidro Comum - Porta / Janela                                                                    	UN	5471	5	54	547	5471		5800	500	servicos.servicos
5819	Confecção e Instalação de Cortina                                                                                       	UN	873	8	87	873			5819	500	servicos.servicos
5827	Manutenção / Reparo Máquina Copiadora / Duplicadora                                                                     	UN	8712	8	87	871	8712		5827	500	servicos.servicos
5835	Manutenção em Projetor de Imagem                                                                                        	UN	87159	8	87	871	8715	87159	5835	500	servicos.servicos
5843	Manutenção de Veículos Pesados - Parte Elétrica                                                                         	UN	8714	8	87	871	8714		5843	500	servicos.servicos
5851	Manutenção de Veículos Leves - Parte Elétrica                                                                           	UN	8714	8	87	871	8714		5851	500	servicos.servicos
5860	Manutenção de Veículos Leves - Parte Mecânica                                                                           	UN	8714	8	87	871	8714		5860	500	servicos.servicos
5878	Manutenção de Veículos Pesados - Parte Mecânica                                                                         	UN	8714	8	87	871	8714		5878	500	servicos.servicos
5886	Lanternagem - Veículos Leves                                                                                            	UN	872	8	87	872			5886	500	servicos.servicos
5894	Lanternagem - Veículos Pesados                                                                                          	UN	872	8	87	872			5894	500	servicos.servicos
5908	Serviço Odontológico                                                                                                    	UN	9312	9	93	931	9312		5908	500	servicos.servicos
