codigo	descricao	codigo_classe	id	offset	item_filename
83142	SERVIÇOS DE CONSULTORIA EM PROGRAMAS DE INFORMÁTICA / SOFT- WARE                                                        	8314	83142	0	servicos.subclasses
83149	OUTROS SERVIÇOS DE CONSULTORIA EM INFORMÁTICA                                                                           	8314	83149	0	servicos.subclasses
83150	SERVIÇOS DE GERÊNCIA/GESTÃO EM INSTALAÇÕES DE INFORMÁTICA                                                               	8315	83150	0	servicos.subclasses
83160	SERVIÇOS DE MANUTENÇÃO DE SISTEMAS                                                                                      	8316	83160	0	servicos.subclasses
83190	OUTROS SERVIÇOS DE GERÊNCIA/GESTÃO, EXCETO OS DE PROJETOS DECONSTRUÇÃO                                                  	8319	83190	0	servicos.subclasses
83211	SERVIÇOS DE ARQUITETURA DE ASSESSORAMENTO E PRÉ-DESENHO/PRÉ-PROJETO                                                     	8321	83211	0	servicos.subclasses
83212	SERVIÇOS DE ARQUITETURA DE PRPOJETOS E ADMINISTRAÇÃO DE CON-TRATOS                                                      	8321	83212	0	servicos.subclasses
83213	OUTROS SERVIÇOS DE ARQUITETURA                                                                                          	8321	83213	0	servicos.subclasses
83221	SERVIÇOS DE PLANEJAMENTO URBANO                                                                                         	8322	83221	0	servicos.subclasses
83222	SERVIÇOS DE PAISAGISMO ARQUITETÔNICO                                                                                    	8322	83222	0	servicos.subclasses
83311	SERVIÇOS INTEGRADOS DE ENGENHARIA PARA EDIFÍCIOS                                                                        	8331	83311	0	servicos.subclasses
83312	SERVIÇOS INTEGRADOS DE ENGENHARIA PARA OBRAS DE ENGENHARIA  CIVIL                                                       	8331	83312	0	servicos.subclasses
83313	SERVIÇOS INTEGRADOS DE ENGENHARIA PARA PLANTAS E PROCESSOS  INDUSTRIAIS                                                 	8331	83313	0	servicos.subclasses
83319	SERVIÇOS INTEGRADOS DE ENGENHARIA PARA OUTROS PROJETOS                                                                  	8331	83319	0	servicos.subclasses
83321	SERVIÇOS DE GERÊNCIA/GESTÃO DE PROJETOS RELACIONADOS COM A  CONSTRUÇÃO DE EDIFÍCIOS                                     	8332	83321	0	servicos.subclasses
83322	SERVIÇOS DE GERÊNCIA/GESTÃO DE PROJETOS RELACIONADOS COM A  CONSTRUÇÃO DE OBRAS DE ENGENHARIA CIVIL                     	8332	83322	0	servicos.subclasses
83323	SERVIÇOS DE GERÊNCIA/GESTÃO DE PROJETOS RELACIONADOS COM A  CONSTRUÇÃO DE PLANTAS E PROCESSOS INDUSTRIAIS               	8332	83323	0	servicos.subclasses
83324	SERVIÇOS DE GERÊNCIA/GESTÃO DE PROJETOS RELACIONADOS COM A  CONSTRUÇÃO DE OUTROS PROJETOS                               	8332	83324	0	servicos.subclasses
83331	SERVIÇOS DE ENGENHARIA DE ASSESSORAMENTO/CONSULTIVO E PRÉ-DESENHO/PRÉ-PROJETO PARA EDIFÍCIOS                            	8333	83331	0	servicos.subclasses
83332	SERVIÇOS DE ENGENHARIA DE ASSESSORAMENTO/CONSULTIVO E PRÉ-DESENHO/PRÉ-PROJETO PARA OBRAS DE ENGENHARIA CIVIL            	8333	83332	0	servicos.subclasses
83333	SERVIÇOS DE ENGENHARIA DE ASSESSORAMENTO/CONSULTIVO E PRÉ-DESENHO/PRÉ-PROJETO PARA PLANTAS E PROCESSOS INDUSTRIAIS      	8333	83333	0	servicos.subclasses
83339	SERVIÇOS DE ENGENHARIA DE ASSESSORAMENTO/CONSULTIVO E PRÉ-DESENHO/PRÉ-PROJETO PARA OUTROS PROJETOS                      	8333	83339	0	servicos.subclasses
83341	SERVIÇOS DE DESENHO/PROJETO DE ENGENHARIA PARA EDIFÍCIOS                                                                	8334	83341	0	servicos.subclasses
83342	SERVIÇOS DE DESENHO/PROJETO DE ENGENHARIA PARA OBRAS DE ENGENHARIA CIVIL                                                	8334	83342	0	servicos.subclasses
83343	SERVIÇOS DE DESENHO/PROJETO DE ENGENHARIA PARA PLANTAS E PROCESSOS INDUSTRIAIS                                          	8334	83343	0	servicos.subclasses
83349	SERVIÇOS DE DESENHO/PROJETO DE ENGENHARIA PARA OUTROS PROJE-TOS                                                         	8334	83349	0	servicos.subclasses
83351	SERVIÇOS DE ENGENHARIA DURANTE A FASE DE CONSTRUÇÃO E DE INSTALAÇÃO DE EDIFÍCIOS                                        	8335	83351	0	servicos.subclasses
83352	SERVIÇOS DE ENGENHARIA DURANTE A FASE DE CONSTRUÇÃO E DE INSTALAÇÃO DE OBRAS DE ENGENHARIA CIVIL                        	8335	83352	0	servicos.subclasses
83353	SERVIÇOS DE ENGENHARIA DURANTE A FASE DE CONSTRUÇÃO E DE INSTALAÇÃO DE PLANTAS E PROCESSOS INDUSTRIAIS                  	8335	83353	0	servicos.subclasses
83359	SERVIÇOS DE ENGENHARIA DURANTE A FASE DE CONSTRUÇÃO E DE INSTALAÇÃO DE OUTROS PROJETOS                                  	8335	83359	0	servicos.subclasses
83391	OUTROS SERVIÇOS DE ENGENHARIA PARA EDIFÍCIOS                                                                            	8339	83391	0	servicos.subclasses
83392	OUTROS SERVIÇOS DE ENGENHARIA PARA OBRAS DE ENGENHARIA CIVIL                                                            	8339	83392	0	servicos.subclasses
83393	OUTROS SERVIÇOS DE ENGENHARIA PARA PLANTAS E PROCESSOS INDUSTRIAIS                                                      	8339	83393	0	servicos.subclasses
83399	OUTROS SERVIÇOS DE ENGENHARIA PARA OUTROS PROJETOS                                                                      	8339	83399	0	servicos.subclasses
83561	SERVIÇOS DE ENSAIO E ANÁLISES DE COMPOSIÇÃO E PUREZA                                                                    	8356	83561	0	servicos.subclasses
83562	SERVIÇOS DE ENSAIO E ANÁLISES DE PROPRIEDADES FÍSICAS                                                                   	8356	83562	0	servicos.subclasses
83563	SERVIÇOS DE ENSAIO E ANÁLISES DE SISTEMAS MECÂNICOS E ELÉTRICOS INTEGRADOS                                              	8356	83563	0	servicos.subclasses
83564	SERVIÇOS DE INSPEÇÃO TÉCNICA DE VEÍCULOS DE TRANSPORTE POR  ESTRADAS                                                    	8356	83564	0	servicos.subclasses
83569	OUTROS SERVIÇOS DE ENSAIO E ANÁLISES TÉCNICAS                                                                           	8356	83569	0	servicos.subclasses
83700	SERVIÇOS DE PESQUISA DE MERCADO E DE OPINIÃO PÚBLICA(ENQUETE)                                                           	8370	83700	0	servicos.subclasses
83910	SERVIÇOS DE TRADUÇÃO E INTERPRETAÇÃO                                                                                    	8391	83910	0	servicos.subclasses
83990	TODOS OS OUTROS SERVIÇOS DE NEGÓCIOS TÉCNICOS E PROFISSIONAIS                                                           	8399	83990	0	servicos.subclasses
84110	SERVIÇOS DE TELECOMUNICAÇÕES POR FIO/CABO                                                                               	8411	84110	0	servicos.subclasses
84120	SERVIÇOS DE TELECOMUNICAÇÕES SEM FIOS                                                                                   	8412	84120	0	servicos.subclasses
84130	SERVIÇOS DE TELECOMUNICAÇÕES POR SATÉLITE                                                                               	8413	84130	0	servicos.subclasses
84410	SERVIÇOS DE AGÊNCIAS DE NOTÍCIAS/IMPRENSA AOS JORNAIS E AOS PERIÓDICOS                                                  	8441	84410	0	servicos.subclasses
84420	SERVIÇOS DE AGÊNCIAS DE NOTÍCIAS/IMPRENSA AOS MEIOS AUDIOVI-SUAIS                                                       	8442	84420	0	servicos.subclasses
85230	SERVIÇO DE MONITORAÇÃO DE ALARME                                                                                        	8523	85230	0	servicos.subclasses
85250	SERVIÇOS DE PROTEÇÃO                                                                                                    	8525	85250	0	servicos.subclasses
85290	OUTROS SERVIÇOS DE SEGURANÇA N.C.P                                                                                      	8529	85290	0	servicos.subclasses
85310	SERVIÇO DE DESINFECÇÃO E EXTERMINAÇÃO                                                                                   	8531	85310	0	servicos.subclasses
85320	SERVIÇOS DE LIMPEZA DE JANELA                                                                                           	8532	85320	0	servicos.subclasses
85330	SERVIÇOS GERAIS DE LIMPEZA                                                                                              	8533	85330	0	servicos.subclasses
85340	SERVIÇO ESPECIALIZADO DE LIMPEZA                                                                                        	8534	85340	0	servicos.subclasses
85930	SERVIÇOS DE SUPORTE DE CHAMADAS TELEFÔNICAS                                                                             	8593	85930	0	servicos.subclasses
85940	SERVIÇOS DE CÓPIAS                                                                                                      	8594	85940	0	servicos.subclasses
85960	SERVIÇOS DE PROCESSAMENTO DE DADOS                                                                                      	8596	85960	0	servicos.subclasses
85970	SERVIÇOS DE ORGANIZAÇÃO DE FEIRAS DE COMÉRCIO E EXPOSIÇÕES                                                              	8597	85970	0	servicos.subclasses
85990	OUTROS SERVIÇOS DE SUPORTE N.C.P                                                                                        	8599	85990	0	servicos.subclasses
86110	SERVIÇOS RELATIVOS À PRODUÇÃO                                                                                           	8611	86110	0	servicos.subclasses
87130	SERVIÇOS DE MANUTENÇÃO,REPARO E ATENÇÃO AO EQUIPAMENTO DE INFORMÁTICA                                                   	8713	87130	0	servicos.subclasses
87141	SERVIÇOS DE MANUTENÇÃO E REPARO DE VEÍCULOS A MOTOR                                                                     	8714	87141	0	servicos.subclasses
87142	SERVIÇOS DE MANUTENÇÃO E REPARO DE MOTOCICLETAS E VEÍCULOS  PARA NEVE                                                   	8714	87142	0	servicos.subclasses
87143	SERVIÇOS DE MANUTENÇÃO E REPARO DE REBOQUE/TRAILERS,SEMI-REBOQUE/SEMI-TRAILERS E OUTROS VEÍCULOS A MOTOR N.E.C          	8714	87143	0	servicos.subclasses
87149	SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTROS EQUIPAMENTOS DE   TRANSPORTE                                                  	8714	87149	0	servicos.subclasses
87151	SERVIÇOS DE REPARO DE APARELHOS ELÉTRICOS DE USO DOMÉSTICO                                                              	8715	87151	0	servicos.subclasses
87152	SERVIÇOS DE REPARO DE MÁQUINAS E APARELHOS DE USO DOMÉSTICO N.C.P                                                       	8715	87152	0	servicos.subclasses
87153	SERVIÇOS DE REPARO DE EQUIPAMENTOS E APARELHOS DE TELECOMUNICAÇÃO                                                       	8715	87153	0	servicos.subclasses
87154	SERVIÇOS DE REPARO DE INSTRUMENTOS MÉDICOS,DE PRECISÃO E ÓTICOS                                                         	8715	87154	0	servicos.subclasses
87159	SERVIÇOS DE MANUTENÇÃO E REPARO DE MAQUINARIA E EQUIPAMENTOSN.C.P                                                       	8715	87159	0	servicos.subclasses
87240	SERVIÇOS DE REPARO DE MOBILIÁRIO                                                                                        	8724	87240	0	servicos.subclasses
87290	SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTROS PRODUTOS N.C.P                                                                	8729	87290	0	servicos.subclasses
87330	SERVIÇOS DE INSTALAÇÃO DE MÁQUINAS DE ESCRITÓRIO DE CONTABI-LIDADE E COMPUTADORES                                       	8733	87330	0	servicos.subclasses
87390	SERVIÇOS DE INSTALAÇÃO DE OUTROS BENS N.C.P                                                                             	8739	87390	0	servicos.subclasses
88121	SERVIÇOS DE MANUFATURA DE ARTIGOS TÊXTEIS                                                                               	8812	88121	0	servicos.subclasses
88122	SERVIÇOS DE MANUFATURA DE PEÇAS DE VESTIR                                                                               	8812	88122	0	servicos.subclasses
88123	SERVIÇOS DE MANUFATURA DE ARTIGOS DE COURO                                                                              	8812	88123	0	servicos.subclasses
88130	SERVIÇOS DE MANUFATURA DE MADEIRA E DE CORTIÇA, EXCETO MÓVEIS, E DE MANUFATURA DE ARTIGOS DE PALHA E MATERIAL TRANÇÁVEL 	8813	88130	0	servicos.subclasses
88140	SERVIÇO DE MANUFATURA E PRODUÇÃO DE PAPEL                                                                               	8814	88140	0	servicos.subclasses
89110	SERVIÇOS DE PUBLICAÇÃO,COMISSIONADO OU POR CONTRATO                                                                     	8911	89110	0	servicos.subclasses
89121	SERVIÇOS DE IMPRESSÃO E SERVIÇOS RELACIONADOS A IMPRESSÃO,COMISSIONADOS OU POR CONTRATO                                 	8912	89121	0	servicos.subclasses
89122	SERVIÇOS DE REPRODUÇÃO POR MEIOS DE GRAVAÇÃO,COMISSIONADO OUPOR CONTRATO                                                	8912	89122	0	servicos.subclasses
89420	SERVIÇOS DE RECICLAGEM DE RESÍDUOS NÃO METÁLICOS                                                                        	8942	89420	0	servicos.subclasses
91149	OUTROS SERVIÇOS GERAIS PARA O GOVERNO N.E.C.                                                                            	9114	91149	0	servicos.subclasses
92390	OUTROS SERVIÇOS DE EDUCAÇÃO UNIVERSITÁRIA E SUPERIOR                                                                    	9239	92390	0	servicos.subclasses
92900	OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO                                                                               	9290	92900	0	servicos.subclasses
93110	SERVIÇOS HOSPITALARES                                                                                                   	9311	93110	0	servicos.subclasses
93191	SERVIÇOS RELACIONADOS, SERVIÇOS DE ENFERMAGEM, FISIOTERAPIA,E SERVIÇOS PARAMÉDICOS                                      	9319	93191	0	servicos.subclasses
